geneName,genebiotype,entrezid,product,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC411202,protein_coding,411202,"1,5-anhydro-D-fructose reductase",2341.848091,-0.020327297,0.290371447,-0.070004463,0.944190107,0.982753174
LOC100578507,protein_coding,100578507,maf-like protein Athe_1300,51.05190559,-0.027205082,0.385517156,-0.07056776,0.94374177,0.982753174
LOC552148,protein_coding,552148,thymidylate kinase,49.35329639,-0.027259532,0.375640139,-0.072568208,0.942149727,0.982753174
LOC412276,protein_coding,412276,epimerase family protein SDR39U1,31.1419655,-0.029178695,0.416857126,-0.069996872,0.944196149,0.982753174
LOC409502,protein_coding,409502,uncharacterized LOC409502,27.48968144,-0.030941648,0.43646886,-0.070890849,0.943484626,0.982753174
LOC102655676,lncRNA,102655676,uncharacterized LOC102655676,10.54601425,-0.046082433,0.647193045,-0.071203535,0.943235768,0.982753174
LOC551512,protein_coding,551512,uncharacterized LOC551512,69.6416466,0.023562747,0.33822309,0.069666288,0.944459275,0.982792348
LOC408594,protein_coding,408594,triple functional domain protein,740.6697928,-0.015686614,0.224981478,-0.069724026,0.944413318,0.982792348
LOC410623,protein_coding,410623,ionotropic receptor 93a,4.931237641,0.058833722,0.855955015,0.068734596,0.94520088,0.983018446
LOC100576514,protein_coding,100576514,FAST kinase domain-containing protein 4,12.35873902,0.046241664,0.669111603,0.069109045,0.944902821,0.983018446
LOC551784,protein_coding,551784,probable actin-related protein 2/3 complex subunit 2,182.6423532,0.019121289,0.27896668,0.068543271,0.945353176,0.983018446
LOC551379,protein_coding,551379,chitobiosyldiphosphodolichol beta-mannosyltransferase,185.431336,-0.018386977,0.267234849,-0.068804561,0.945145187,0.983018446
LOC410756,protein_coding,410756,regulating synaptic membrane exocytosis protein 1,207.3061191,-0.027260099,0.395372922,-0.068947815,0.945031158,0.983018446
LOC413023,protein_coding,413023,transmembrane protein 39A,22.806958,-0.031026841,0.452086572,-0.068630308,0.945283893,0.983018446
LOC107964314,lncRNA,107964314,uncharacterized LOC107964314,21.1249648,0.028713361,0.421176002,0.068174257,0.945646919,0.983035364
LOC726979,protein_coding,726979,uncharacterized LOC726979,58.11359922,0.020148615,0.295877509,0.068097824,0.945707762,0.983035364
LOC552435,protein_coding,552435,ER degradation-enhancing alpha-mannosidase-like protein 3,235.6128284,0.016588281,0.242680273,0.068354468,0.945503466,0.983035364
LOC411779,protein_coding,411779,testis-specific serine/threonine-protein kinase 3,24.8342069,0.031961628,0.471366016,0.067806389,0.945939757,0.983159278
LOC551041,protein_coding,551041,glycerol kinase,222.7117896,-0.016245598,0.241397344,-0.067298165,0.946344338,0.983462517
LOC724728,protein_coding,724728,NF-kappa-B essential modulator,154.7085543,0.017453351,0.260512044,0.066996332,0.946584623,0.983594965
nAChRa8,protein_coding,406082,nicotinic acetylcholine receptor alpha8 subunit,8.166192752,0.045091897,0.675430522,0.06676023,0.946772585,0.983671637
LOC725880,protein_coding,725880,small nuclear ribonucleoprotein F,103.9011162,0.016720786,0.251522047,0.06647841,0.946996946,0.983671637
LOC552328,protein_coding,552328,glycogen [starch] synthase,212.4876981,-0.016434945,0.247219032,-0.066479288,0.946996247,0.983671637
LOC724405,protein_coding,724405,protein lethal(2)essential for life,3.973031916,-0.063771429,0.963173329,-0.066209712,0.947210864,0.983776612
LOC413448,protein_coding,413448,raf homolog serine/threonine-protein kinase Raf,50.99519214,0.021224735,0.322456468,0.065822015,0.947519528,0.983862743
LOC726801,protein_coding,726801,peroxisomal N(1)-acetyl-spermine/spermidine oxidase,56.52907026,-0.023159989,0.351762734,-0.065839802,0.947505368,0.983862743
LOC413110,protein_coding,413110,"DNA-directed RNA polymerases I, II, and III subunit RPABC1",83.01016847,0.024773078,0.378673739,0.065420639,0.947839092,0.984068128
LOC725317,protein_coding,725317,PHD finger protein 12,33.98584322,-0.024670212,0.37785593,-0.065289995,0.947943108,0.984068128
LOC409346,protein_coding,409346,TBC1 domain family member 1,55.32003125,0.022336791,0.343136472,0.06509594,0.948097613,0.984111323
LOC725616,protein_coding,725616,allatostatin C,28.12247386,0.027943123,0.431438012,0.064767411,0.948359189,0.984117049
LOC724811,protein_coding,724811,kynurenine--oxoglutarate transaminase 3-like,1023.646772,-0.014047171,0.218002431,-0.064435844,0.94862319,0.984117049
LOC724744,protein_coding,724744,"28S ribosomal protein S14, mitochondrial",196.0022017,-0.015351132,0.238067224,-0.06448234,0.948586169,0.984117049
LOC551896,protein_coding,551896,transcription factor E2F4,31.41491322,-0.022521831,0.347140274,-0.064878184,0.94827099,0.984117049
LOC726871,protein_coding,726871,synaptic vesicle glycoprotein 2B,232.9661235,-0.038056561,0.591123466,-0.064380055,0.948667611,0.984117049
LOC100578484,protein_coding,100578484,uncharacterized LOC100578484,9.019549222,0.04918235,0.777269513,0.063275799,0.949546886,0.98456051
LOC413994,protein_coding,413994,calcium-activated potassium channel slowpoke,123.144375,0.017856705,0.281508113,0.063432293,0.949422273,0.98456051
LOC551884,protein_coding,551884,tetratricopeptide repeat protein 7B,154.878606,0.017835066,0.28030761,0.063626765,0.94926742,0.98456051
LOC100578713,protein_coding,100578713,uncharacterized LOC100578713,20.13660815,-0.037825477,0.596949299,-0.06336464,0.949476144,0.98456051
LOC409222,protein_coding,409222,cyclin G,265.1618277,0.017168339,0.272141662,0.063086039,0.949697992,0.984600071
LOC100576289,protein_coding,100576289,uncharacterized LOC100576289,9.678058126,0.048676186,0.789677703,0.061640573,0.950849066,0.984862499
LOC408293,protein_coding,408293,exostosin-1,117.8059089,0.019462795,0.321214441,0.060591283,0.951684716,0.984862499
LOC409520,protein_coding,409520,glucosamine-6-phosphate isomerase,282.6295538,0.015195114,0.245179723,0.061975413,0.950582412,0.984862499
LOC100577325,protein_coding,100577325,uncharacterized LOC100577325,126.3561053,0.014710993,0.241192598,0.060992722,0.951365005,0.984862499
LOC411582,protein_coding,411582,tyrosine-protein kinase Fer,212.9481724,0.013523318,0.216526391,0.062455747,0.950199902,0.984862499
LOC726145,protein_coding,726145,ubiquitin-conjugating enzyme E2-22 kDa,536.2753449,-0.012384618,0.202864594,-0.061048691,0.951320432,0.984862499
LOC409321,protein_coding,409321,mothers against decapentaplegic homolog 4,176.7775785,-0.012524891,0.204157969,-0.061349021,0.951081252,0.984862499
LOC100577320,protein_coding,100577320,uncharacterized LOC100577320,123.0115619,-0.017100967,0.276741329,-0.061794047,0.950726844,0.984862499
LOC727648,protein_coding,727648,acylamino-acid-releasing enzyme,342.0734495,-0.019876399,0.327004765,-0.060783209,0.951531863,0.984862499
LOC413310,protein_coding,413310,F-actin-monooxygenase Mical,434.2944169,-0.019988912,0.327657399,-0.061005525,0.951354809,0.984862499
LOC726602,protein_coding,726602,centrosomal protein of 89 kDa,18.80401411,-0.028330572,0.462033323,-0.061317163,0.951106623,0.984862499
LOC100576814,protein_coding,100576814,uncharacterized LOC100576814,143.2579168,-0.034494114,0.564135128,-0.061145127,0.95124363,0.984862499
LOC551496,protein_coding,551496,H/ACA ribonucleoprotein complex subunit GAR1,143.8095326,-0.037816502,0.624478375,-0.060556943,0.951712065,0.984862499
LOC727272,protein_coding,727272,zinc finger CCCH domain-containing protein 3,31.56556472,-0.038439448,0.63538139,-0.060498228,0.951758827,0.984862499
LOC100576683,protein_coding,100576683,uncharacterized LOC100576683,14.06254878,-0.041761924,0.670703988,-0.062265805,0.950351159,0.984862499
LOC100577252,protein_coding,100577252,transmembrane protein 145,4.416500651,-0.059960316,0.967108635,-0.061999567,0.950563177,0.984862499
LOC409692,protein_coding,409692,disintegrin and metalloproteinase domain-containing protein 10,5.095722612,0.051336517,0.858595494,0.059791272,0.952321877,0.984894626
LOC411568,protein_coding,411568,ribosomal oxygenase 1,16.02317719,0.03177925,0.534408457,0.059466218,0.952580772,0.984894626
LOC726550,protein_coding,726550,CCAAT/enhancer-binding protein gamma,33.44720858,0.027656462,0.461468353,0.059931439,0.95221024,0.984894626
LOC551252,protein_coding,551252,tropomyosin,209.3656632,0.022968878,0.385899417,0.059520374,0.952537638,0.984894626
LOC410216,protein_coding,410216,reticulocalbin-2,204.5982351,-0.01412377,0.236709178,-0.059667185,0.952420707,0.984894626
LOC409764,protein_coding,409764,uncharacterized LOC409764,137.106257,-0.014694702,0.244415099,-0.060121906,0.952058543,0.984894626
LOC100577358,protein_coding,100577358,"dynein assembly factor 3, axonemal",6.072129773,-0.054486788,0.907410826,-0.060046438,0.952118649,0.984894626
LOC725085,protein_coding,725085,basic helix-loop-helix neural transcription factor TAP,4.137049459,0.066190972,1.121827184,0.059002824,0.952949858,0.985159383
LOC413955,protein_coding,413955,tetratricopeptide repeat protein 28,374.4728444,0.013631836,0.232349185,0.05866961,0.953215265,0.985316906
LOC100578361,lncRNA,100578361,uncharacterized LOC100578361,11.45470177,0.040123137,0.689664271,0.058177782,0.953607018,0.985604977
LOC726232,protein_coding,726232,COMM domain-containing protein 5,4.977292419,0.053034186,0.945393088,0.056097498,0.955264137,0.985952675
LOC107965509,lncRNA,107965509,uncharacterized LOC107965509,17.32156434,0.032133374,0.566569351,0.056715694,0.954771672,0.985952675
LOC409682,protein_coding,409682,NADP-dependent malic enzyme,127.0069577,0.019883338,0.354672592,0.056061107,0.955293127,0.985952675
LOC552433,protein_coding,552433,"ATP-binding cassette sub-family B member 8, mitochondrial",43.40081963,0.018624321,0.329120595,0.056588136,0.954873285,0.985952675
LOC551126,protein_coding,551126,protein FAM162B,131.5310511,0.018580733,0.334031743,0.055625649,0.955640031,0.985952675
LOC552083,protein_coding,552083,pre-mRNA-splicing factor CWC25 homolog,56.79099159,0.017395006,0.309913178,0.056128644,0.955239325,0.985952675
LOC100578161,protein_coding,100578161,apoptotic chromatin condensation inducer in the nucleus,140.6648771,0.012991047,0.229442894,0.056619959,0.954847935,0.985952675
LOC725591,protein_coding,725591,protein crumbs,170.6369461,-0.01611306,0.287702182,-0.056006042,0.955336994,0.985952675
LOC410502,protein_coding,410502,transformation/transcription domain-associated protein,72.59152206,-0.017469108,0.313847023,-0.055661219,0.955611694,0.985952675
LOC413772,protein_coding,413772,suppressor of cytokine signaling 7,67.04202961,-0.017884412,0.319931863,-0.055900692,0.95542092,0.985952675
LOC100576527,protein_coding,100576527,cyclic AMP-dependent transcription factor ATF-2,58.62052133,-0.018660476,0.326504526,-0.057152272,0.954423897,0.985952675
LOC411496,protein_coding,411496,ATPase family AAA domain-containing protein 2-like,43.99495447,-0.020664541,0.366255424,-0.056421119,0.955006333,0.985952675
LOC724506,protein_coding,724506,HEAT repeat-containing protein 3,37.63361066,-0.026281113,0.464803358,-0.056542434,0.954909692,0.985952675
LOC102655877,protein_coding,102655877,"beta-1,3-galactosyltransferase 6",18.94464864,-0.027580985,0.494820816,-0.055739339,0.955549461,0.985952675
LOC113219410,lncRNA,113219410,uncharacterized LOC113219410,9.996406192,-0.035984655,0.628441056,-0.057260192,0.954337931,0.985952675
LOC100577135,protein_coding,100577135,protein amnionless,174.5594215,0.04828548,0.870851739,0.05544627,0.955782935,0.985983413
LOC411627,protein_coding,411627,retinoblastoma-like protein 1,72.36958776,0.018671729,0.338301638,0.055192546,0.955985067,0.986029833
LOC413957,protein_coding,413957,GATOR complex protein WDR24,36.15666622,-0.025258979,0.458372313,-0.055105814,0.956054164,0.986029833
LOC552708,protein_coding,552708,major facilitator superfamily domain-containing protein 10,41.80167207,0.018851607,0.348312194,0.05412273,0.956837383,0.986346654
LOC410571,protein_coding,410571,DNA topoisomerase 3-alpha,88.2208816,0.018253497,0.33643254,0.054256038,0.956731175,0.986346654
LOC552085,protein_coding,552085,developmentally-regulated GTP-binding protein 2,91.59523033,0.013824256,0.257571831,0.053671459,0.957196923,0.986346654
LOC551774,protein_coding,551774,acidic leucine-rich nuclear phosphoprotein 32 family member B,2905.248344,0.01236265,0.230603665,0.053609945,0.957245933,0.986346654
LOC550799,protein_coding,550799,DAZ-associated protein 2,880.089191,-0.008818299,0.163155319,-0.054048494,0.956896528,0.986346654
LOC727199,protein_coding,727199,probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12,198.0150075,-0.011369231,0.212175681,-0.053584043,0.95726657,0.986346654
LOC410330,protein_coding,410330,phosphatidylserine synthase 1,187.0191692,-0.01281106,0.238128642,-0.053798905,0.957095382,0.986346654
LOC100578865,protein_coding,100578865,uncharacterized LOC100578865,24.52893459,-0.035486265,0.652120889,-0.054416698,0.956603176,0.986346654
LOC410549,protein_coding,410549,ubiquitin carboxyl-terminal hydrolase ZUFSP,21.60436845,0.024453144,0.457701748,0.053425936,0.95739254,0.98635986
LOC412755,protein_coding,412755,WD repeat-containing protein 13,59.29124904,0.015204473,0.287007583,0.052975858,0.957751143,0.986581549
LOC100576660,protein_coding,100576660,FAD synthase,69.81606595,0.014796651,0.279859195,0.05287177,0.957834077,0.986581549
LOC726159,protein_coding,726159,transportin-3,150.7119385,-0.011380271,0.215863551,-0.052719743,0.957955208,0.986589739
LOC725334,protein_coding,725334,dynein regulatory complex subunit 2,10.60368908,0.032946236,0.631716924,0.05215348,0.9584064,0.986937813
LOC102656523,lncRNA,102656523,uncharacterized LOC102656523,7.180073749,0.040689983,0.788911234,0.05157739,0.958865435,0.986975385
LOC727471,protein_coding,727471,NAD(P)H-hydrate epimerase,24.14102775,0.020775534,0.400932437,0.051818041,0.95867368,0.986975385
LOC551726,protein_coding,551726,inositol-tetrakisphosphate 1-kinase,125.2994993,-0.016863678,0.32720034,-0.051539306,0.958895782,0.986975385
LOC100578035,protein_coding,100578035,sphingolipid delta(4)-desaturase DES1,59.57867241,-0.021001752,0.404635122,-0.05190294,0.958606032,0.986975385
LOC410811,protein_coding,410811,ras GTPase-activating protein 1,347.78693,-0.010038644,0.196510236,-0.051084588,0.959258117,0.987197818
LOC725315,protein_coding,725315,uncharacterized LOC725315,212.224673,-0.011492683,0.226048225,-0.050841732,0.959451636,0.987197818
LOC551349,protein_coding,551349,protein BCL9 homolog,92.12274316,-0.013770538,0.270694149,-0.050871206,0.95942815,0.987197818
LOC726978,protein_coding,726978,homeodomain-only protein,85.85988056,-0.016974962,0.335308905,-0.050624848,0.959624462,0.987203939
LOC412309,protein_coding,412309,ras-related C3 botulinum toxin substrate 1,52.95986167,-0.022453047,0.444174795,-0.050550026,0.959684086,0.987203939
Mrjp1,protein_coding,406090,major royal jelly protein 1,4.145074606,-0.048908951,0.970590564,-0.050390919,0.959810873,0.987217862
LOC100578084,protein_coding,100578084,uncharacterized LOC100578084,22.42095586,0.023700823,0.475253282,0.049869877,0.960226082,0.987384449
LOC102654108,protein_coding,102654108,uncharacterized LOC102654108,23.92386027,-0.02319594,0.466144667,-0.049761247,0.960312649,0.987384449
LOC411116,protein_coding,411116,nephrin,9.525569003,-0.036143606,0.725831132,-0.049796165,0.960284823,0.987384449
LOC411488,protein_coding,411488,glycogen debranching enzyme,385.9855284,-0.012324066,0.249912316,-0.049313558,0.960669415,0.987530201
LOC413034,protein_coding,413034,rho-related BTB domain-containing protein 1,17.1528846,-0.027989434,0.567747992,-0.049299045,0.96068098,0.987530201
LOC410996,protein_coding,410996,tubulin beta chain,697.1113442,0.043850616,0.910166264,0.048178687,0.961573836,0.98821494
LOC551528,protein_coding,551528,thymosin beta,2078.854767,-0.011824047,0.245317456,-0.048198962,0.961557677,0.98821494
LOC413255,protein_coding,413255,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",16.2953457,0.023085186,0.481376273,0.047956634,0.961750804,0.98823855
LOC413263,protein_coding,413263,putative inorganic phosphate cotransporter,71.39906042,0.021591117,0.460053363,0.046931767,0.962567609,0.98823855
LOC413655,protein_coding,413655,"3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial",109.2341426,0.016903909,0.355561735,0.047541417,0.962081722,0.98823855
