Unnamed: 0,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,gene_name,gene_gi,gene_beebase,gene_id,product
8460,XM_393267.7,0.949562884,0.980878256,-0.052959715,0.837232181,4.713135499,0.84199069,0.130028551,0.921408037,0.854243149,0.921408037,LOC409774,LOC409774,GB53139,409774,"PREDICTED: Apis mellifera proteoglycan Cow (LOC409774), mRNA."
8461,XR_003306527.1,0.94978545,0.980988734,-0.103885626,1.649601147,1.736436967,2.574322938,0.582068439,2.63178815,3.499707475,3.499707475,LOC113219402,LOC113219402,,113219402,PREDICTED: Apis mellifera uncharacterized LOC113219402
8462,XM_396908.7,0.949894343,0.980988734,-0.105121121,1.672852059,4.476826654,3.36143595,0.404729475,3.792921543,0.955342196,3.792921543,LOC413464,LOC413464,GB46371,413464,PREDICTED: Apis mellifera tyrosine-protein kinase Src64B
8463,XM_396922.7,0.950211393,0.981200208,-0.036334273,0.581894726,8.100448163,0.40671782,0.008172005,0.499730203,0.193661876,0.499730203,LOC413478,LOC413478,GB50076,413478,"PREDICTED: Apis mellifera spermine oxidase (LOC413478), mRNA."
8464,XM_003250009.4,0.9504192,0.98129884,0.089081737,1.432634533,4.543876541,2.465310712,0.395499414,2.683163143,0.925457034,2.683163143,LOC100578276,LOC100578276,GB40610,100578276,PREDICTED: Apis mellifera uncharacterized LOC100578276
8465,XM_026443734.1,0.950629098,0.981383092,0.016154297,0.260903333,10.41666293,0.074410779,0.001694867,0.091220747,0.100410957,0.100410957,LOC410286,LOC410286,GB43236,410286,PREDICTED: Apis mellifera probable tRNA
8466,XM_392257.7,0.950725398,0.981383092,0.028313818,0.458183066,7.854749189,0.252158568,0.01045056,0.304447022,0.214837277,0.304447022,LOC408722,LOC408722,GB46145,408722,PREDICTED: Apis mellifera sodium/potassium-transporting ATPase
8467,XM_026440145.1,0.951258651,0.981817568,-0.023187039,0.379330211,8.700644715,0.172830982,0.005530917,0.210306196,0.153692321,0.210306196,LOC724923,LOC724923,GB52991,724923,PREDICTED: Apis mellifera SAC3 domain-containing protein 1
8468,XM_016913101.2,0.951754512,0.982213354,-0.028140127,0.465098041,7.005073729,0.247470849,0.018408641,0.290632969,0.30606564,0.30606564,LOC408923,LOC408923,GB42501,408923,PREDICTED: Apis mellifera transcription initiation factor TFIID
8469,NM_001112672.2,0.952395595,0.982460082,0.023897107,0.400295157,10.70753554,0.192454776,0.00128514,0.239069179,0.097233526,0.239069179,LOC551408,LOC551408,GB47045,551408,"Apis mellifera uncharacterized LOC551408 (LOC551408), mRNA."
8470,XM_006559852.3,0.952443279,0.982460082,-0.051296696,0.860122215,17.15252635,0.888561675,1.86127e-05,1.109696725,0.241610724,1.109696725,LOC100576540,LOC100576540,GB50363,100576540,PREDICTED: Apis mellifera vacuolar protein sorting-associated
8471,XM_392264.6,0.952424432,0.982460082,-0.07020445,1.176692882,3.341082608,0.546751278,0.43594711,0.245643738,1.640962097,1.640962097,LOC408729,LOC408729,GB41243,408729,"PREDICTED: Apis mellifera uncharacterized LOC408729 (LOC408729),"
8472,XM_003251834.4,0.95212323,0.982460082,-0.089441648,1.489683972,3.462481274,2.665389947,0.311135396,3.017602109,1.548718349,3.017602109,LOC100576349,LOC100576349,GB54569,100576349,PREDICTED: Apis mellifera growth arrest-specific protein 1
8473,XR_120594.4,0.952706001,0.9826151,0.060011071,1.011837693,7.510895565,1.229659019,0.02529582,1.510427455,0.248728194,1.510427455,LOC100577373,LOC100577373,GB45439,100577373,PREDICTED: Apis mellifera uncharacterized LOC100577373
8474,XM_016917891.2,0.953130315,0.982936727,0.02848535,0.484640376,8.958097792,0.282094978,0.004843026,0.347471415,0.140201097,0.347471415,LOC412523,LOC412523,GB40938,412523,"PREDICTED: Apis mellifera out at first protein (LOC412523), mRNA."
8475,XM_392150.6,0.953590384,0.982950558,-0.023798791,0.408923307,7.658480687,0.20083184,0.012292269,0.238535137,0.233680915,0.238535137,LOC408609,LOC408609,GB51806,408609,PREDICTED: Apis mellifera coiled-coil domain-containing protein 93
8476,XR_001704921.2,0.953275683,0.982950558,-0.069354274,1.183646111,3.149157134,1.180213715,0.3035599,1.169903489,1.797967276,1.797967276,LOC102655371,LOC102655371,,102655371,PREDICTED: Apis mellifera uncharacterized LOC102655371
8477,XM_396892.6,0.953593641,0.982950558,0.028880273,0.496270878,6.689987194,0.263788825,0.020513146,0.308910109,0.348914031,0.348914031,LOC413448,LOC413448,GB49120,413448,PREDICTED: Apis mellifera raf homolog serine/threonine-protein
8478,XR_408619.3,0.953520269,0.982950558,0.125384335,2.151165814,3.138383899,5.557733603,0.130031044,6.811240498,1.807205628,6.811240498,LOC102656332,LOC102656332,,102656332,PREDICTED: Apis mellifera uncharacterized LOC102656332
8479,XM_623194.5,0.953931821,0.983183181,-0.01443475,0.249865771,11.3862149,0.009529832,0.000792488,0.011041666,0.092856867,0.092856867,LOC411765,LOC411765,GB55434,411765,PREDICTED: Apis mellifera rab GDP dissociation inhibitor beta
8480,XR_003305577.1,0.954605964,0.983530007,0.117367043,2.061830382,2.348756696,5.105505934,0.236235195,6.140481589,2.626797764,6.140481589,LOC100578759,LOC100578759,GB45165,100578759,PREDICTED: Apis mellifera uncharacterized LOC100578759
8481,XM_026440137.1,0.954588991,0.983530007,-0.119212422,2.093465235,1.92871885,5.263379508,0.134512055,6.43938298,3.199302126,6.43938298,LOC408767,LOC408767,GB53008,408767,"PREDICTED: Apis mellifera protein dachsous (LOC408767), transcript"
8482,XM_016912856.2,0.954419945,0.983530007,-0.089715261,1.569622154,2.051870596,0.515886942,0.675508651,-0.033668283,3.020061911,3.020061911,LOC411159,LOC411159,GB52955,411159,"PREDICTED: Apis mellifera uncharacterized LOC411159 (LOC411159),"
8483,XM_003251885.4,0.955009877,0.983714205,-0.04518435,0.800904215,8.710126448,0.770349562,0.007643127,0.954528217,0.153152021,0.954528217,LOC100578534,LOC100578534,GB55111,100578534,PREDICTED: Apis mellifera TP53-regulated inhibitor of apoptosis 1
8484,XM_006561618.3,0.954943958,0.983714205,0.024250432,0.429215602,10.3947193,0.221247665,0.001797053,0.274541997,0.100694332,0.274541997,LOC411924,LOC411924,GB42723,411924,"PREDICTED: Apis mellifera probable 28S ribosomal protein S25,"
8485,NM_001242514.1,0.956259459,0.983725887,-0.014328513,0.261239793,10.3997089,0.050986279,0.001740043,0.061915816,0.100629301,0.100629301,Cdc37,Cdc37,,724675,"Apis mellifera cell division cycle protein 37 (Cdc37), mRNA."
8486,XM_001121988.4,0.955517366,0.983725887,-0.041193262,0.738500162,8.291761406,0.654968053,0.009273885,0.808799849,0.17935262,0.808799849,LOC726232,LOC726232,GB46881,726232,PREDICTED: Apis mellifera COMM domain-containing protein 5
8487,XM_006557212.2,0.95565485,0.983725887,0.043423252,0.780894748,5.641801724,0.732321603,0.048066992,0.86662792,0.553863015,0.86662792,LOC727153,LOC727153,GB45538,727153,"PREDICTED: Apis mellifera fructose-1,6-bisphosphatase 1"
8488,XM_623939.6,0.9559639,0.983725887,0.014298136,0.258934538,10.51490087,0.07029422,0.001348161,0.08644295,0.099222481,0.099222481,LOC551546,LOC551546,GB41027,551546,PREDICTED: Apis mellifera BAG family molecular chaperone regulator
8489,XM_003251746.4,0.955579294,0.983725887,0.071797767,1.288964631,3.042780053,1.444590748,0.600888067,1.202917272,1.891256662,1.891256662,LOC100577920,LOC100577920,GB42300,100577920,PREDICTED: Apis mellifera uncharacterized LOC100577920
8490,XM_026446052.1,0.955818763,0.983725887,-0.029430171,0.5312181,10.70653811,0.338891044,0.001198251,0.422090754,0.097242778,0.422090754,LOC408625,LOC408625,GB47687,408625,PREDICTED: Apis mellifera nuclear pore complex protein Nup85
8491,XM_026443391.1,0.956256806,0.983725887,0.018082841,0.329669291,14.08269022,0.130516306,0.000109915,0.162912847,0.109939555,0.162912847,LOC100577856,LOC100577856,GB50899,100577856,PREDICTED: Apis mellifera probable hydroxyacid-oxoacid
8492,XM_026444450.1,0.95578399,0.983725887,0.027690739,0.499427661,10.90512245,0.29954362,0.001114268,0.373027715,0.095584915,0.373027715,LOC552110,LOC552110,GB49328,552110,"PREDICTED: Apis mellifera uncharacterized LOC552110 (LOC552110),"
8493,XM_003250238.4,0.956242446,0.983725887,-0.053819817,0.980869811,7.211048134,1.155395675,0.015468367,1.427690012,0.281260696,1.427690012,LOC100576432,LOC100576432,GB50229,100576432,PREDICTED: Apis mellifera uncharacterized LOC100576432
8494,XM_016912495.2,0.956235633,0.983725887,0.047911725,0.873058364,4.386463146,0.879928134,0.146146601,0.952902741,0.99719976,0.99719976,LOC107964525,LOC107964525,,107964525,PREDICTED: Apis mellifera uncharacterized LOC107964525
8495,XR_003305177.1,0.956083903,0.983725887,0.060056433,1.090577172,5.183793773,1.428312314,0.14091206,1.643125791,0.684777943,1.643125791,LOC113218942,LOC113218942,,113218942,PREDICTED: Apis mellifera uncharacterized LOC113218942
8496,XM_006567609.3,0.95645621,0.983812478,0.030635631,0.561080153,6.159022159,0.026376063,0.033814822,-0.001196696,0.438401585,0.438401585,LOC725148,LOC725148,,725148,"PREDICTED: Apis mellifera uncharacterized LOC725148 (LOC725148),"
8497,XM_392683.6,0.956572902,0.98381671,0.065944231,1.210992524,3.052207624,1.096908432,0.316953558,1.052551242,1.882800782,1.882800782,LOC409159,LOC409159,GB48344,409159,PREDICTED: Apis mellifera G-protein coupled receptor moody
8498,XM_396159.5,0.957037264,0.984077098,0.019541016,0.362731479,9.555836599,0.158003506,0.003007932,0.194353257,0.118037777,0.194353257,LOC412705,LOC412705,GB43154,412705,PREDICTED: Apis mellifera YEATS domain-containing protein 4
8499,XR_411979.3,0.957108134,0.984077098,-0.107808651,2.004515403,2.52792963,4.825185213,0.376058137,5.651064865,2.413899552,5.651064865,LOC102656896,LOC102656896,,102656896,PREDICTED: Apis mellifera uncharacterized LOC102656896
8500,XM_001120177.5,0.957163902,0.984077098,0.023652652,0.440353256,7.243729785,0.120554545,0.013337477,0.137145912,0.277529008,0.277529008,LOC724356,LOC724356,GB44862,724356,"PREDICTED: Apis mellifera RING finger protein 17 (LOC724356),"
8501,XM_026443134.1,0.957795287,0.984494591,-0.014719545,0.278144715,9.713744426,0.052610781,0.002368962,0.063313265,0.113677761,0.113677761,LOC725579,LOC725579,GB51124,725579,"PREDICTED: Apis mellifera DNA-directed RNA polymerase,"
8502,XM_003249029.4,0.957761761,0.984494591,-0.014620635,0.276056201,9.782962629,0.059763397,0.002375692,0.072248393,0.111934847,0.111934847,LOC726740,LOC726740,,726740,PREDICTED: Apis mellifera ubiquitin-conjugating enzyme E2 T
8503,NM_001171051.1,0.958166606,0.984760434,-0.033774657,0.643885701,5.559829139,0.123621391,0.046736846,0.10736212,0.575146347,0.575146347,Dnmt1a,Dnmt1a,GB47348,100328599,"Apis mellifera DNA methyltransferase 1a (Dnmt1a), mRNA."
8504,XM_396720.6,0.958795756,0.984762786,-0.020080555,0.388669669,9.119901689,0.181397903,0.003723219,0.222872949,0.133139874,0.222872949,LOC413275,LOC413275,GB40473,413275,PREDICTED: Apis mellifera cytoplasmic phosphatidylinositol transfer
8505,XM_026440670.1,0.958772857,0.984762786,0.063481729,1.228039061,5.628711781,1.810904902,0.05981545,2.202304454,0.557203252,2.202304454,LOC102654510,LOC102654510,GB45836,102654510,"PREDICTED: Apis mellifera blown fuse (LOC102654510), transcript"
8506,XM_006571462.3,0.958373044,0.984762786,-0.012995838,0.24898463,11.58592404,0.04849589,0.00076279,0.059793738,0.092227229,0.092227229,LOC725712,LOC725712,GB54961,725712,"PREDICTED: Apis mellifera uncharacterized LOC725712 (LOC725712),"
8507,XM_006570118.3,0.95872571,0.984762786,-0.069125165,1.335681141,2.648257536,0.212683625,0.395652639,-0.131589966,2.280413526,2.280413526,LOC102656640,LOC102656640,,102656640,PREDICTED: Apis mellifera uncharacterized LOC102656640
8508,XM_001120727.5,0.95845623,0.984762786,0.02840539,0.545303824,9.04580984,0.357069572,0.004780798,0.441253591,0.136227461,0.441253591,LOC724826,LOC724826,GB45566,724826,"PREDICTED: Apis mellifera protein EFR3 homolog cmp44E (LOC724826),"
8509,XM_003249794.4,0.958845011,0.984762786,-0.041661818,0.807352286,4.687918529,0.377203057,0.113245141,0.35760779,0.86448143,0.86448143,LOC100578041,LOC100578041,GB52185,100578041,PREDICTED: Apis mellifera uncharacterized LOC100578041
8510,XM_393137.7,0.95903556,0.984842745,-0.023680169,0.461027581,8.010356903,0.255223941,0.007486699,0.311332947,0.20108116,0.311332947,LOC409639,LOC409639,GB51513,409639,"PREDICTED: Apis mellifera UPF0183 protein CG7083 (LOC409639), mRNA."
8511,NM_001040267.1,0.959395058,0.985042892,0.063549146,1.248197473,3.099593846,1.801667073,0.496138484,1.754430922,1.840856914,1.840856914,uzip,uzip,,595137,"Apis mellifera beta-pore-forming protein unzipped (uzip), mRNA."
8512,XM_006569544.3,0.959455898,0.985042892,-0.02475906,0.487034245,6.775160172,0.119050194,0.019119037,0.129463826,0.336684497,0.336684497,LOC727390,LOC727390,GB44756,727390,"PREDICTED: Apis mellifera uncharacterized LOC727390 (LOC727390),"
8513,XM_006566218.3,0.959587456,0.985062231,0.094109723,1.857259319,1.10135911,2.895319954,0.479114597,3.136714105,4.695003668,4.695003668,LOC551360,LOC551360,GB50874,551360,"PREDICTED: Apis mellifera transcription factor Ken (LOC551360),"
8514,XM_392453.7,0.959734291,0.985097248,0.026815617,0.531138814,9.815922515,0.338745851,0.0022891,0.420873559,0.111139662,0.420873559,LOC408925,LOC408925,GB42436,408925,PREDICTED: Apis mellifera protein arginine N-methyltransferase 7
8515,XM_001120530.5,0.960010412,0.985149247,0.041612533,0.829918298,8.657781906,0.827036739,0.008463034,1.024683539,0.156171484,1.024683539,LOC724639,LOC724639,GB54914,724639,PREDICTED: Apis mellifera COP9 signalosome complex subunit 9
8516,XM_026445618.1,0.959917888,0.985149247,-0.019342168,0.384868022,7.881954692,0.092802552,0.009834173,0.106028722,0.212350918,0.212350918,LOC107966055,LOC107966055,,107966055,PREDICTED: Apis mellifera PRKR-interacting protein 1 homolog
8517,XM_624129.4,0.960283421,0.985261587,-0.01236894,0.24838265,11.80319902,0.051764224,0.000671019,0.063976889,0.091869892,0.091869892,LOC551742,LOC551742,GB55683,551742,"PREDICTED: Apis mellifera MICOS complex subunit MIC25 (LOC551742),"
8518,XM_392068.7,0.960458114,0.985261587,0.023797256,0.479989434,6.853814971,0.184741259,0.01975312,0.210961088,0.325831666,0.325831666,LOC408523,LOC408523,GB50177,408523,"PREDICTED: Apis mellifera protein TRC8 homolog (LOC408523),"
8519,XM_016912029.2,0.960396748,0.985261587,0.013752615,0.276959372,9.829689137,0.092104533,0.002163845,0.112895895,0.110814062,0.112895895,LOC552664,LOC552664,GB44125,552664,PREDICTED: Apis mellifera probable ATP-dependent RNA helicase DDX28
8520,XM_026443921.1,0.960998319,0.985700036,0.015526743,0.317514838,8.843756947,0.107563431,0.00534743,0.129016453,0.145876079,0.145876079,LOC100578723,LOC100578723,GB49427,100578723,"PREDICTED: Apis mellifera protein RRNAD1 (LOC100578723), transcript"
8521,XM_624574.6,0.961544926,0.985913541,-0.022235251,0.461169108,9.226162199,0.255360657,0.002964276,0.316051143,0.129011305,0.316051143,LOC552197,LOC552197,GB53958,552197,"PREDICTED: Apis mellifera cysteine protease ATG4B (LOC552197),"
8522,XM_006558762.3,0.961367965,0.985913541,0.089883373,1.855675548,1.616203856,4.134661792,0.172203308,4.9930943,3.701064023,4.9930943,LOC102655706,LOC102655706,,102655706,PREDICTED: Apis mellifera uncharacterized LOC102655706
8523,XM_026442700.1,0.961498405,0.985913541,-0.016882284,0.349722752,9.314677792,0.146852708,0.003073171,0.180385834,0.125800889,0.180385834,LOC409249,LOC409249,GB42716,409249,"PREDICTED: Apis mellifera uncharacterized LOC409249 (LOC409249),"
8524,XM_001120728.5,0.962074174,0.986340474,-0.016213806,0.34097799,10.84978764,0.139598053,0.001296417,0.173102567,0.096011883,0.173102567,LOC724827,LOC724827,GB54301,724827,PREDICTED: Apis mellifera NADH dehydrogenase [ubiquinone] 1 beta
8525,XM_026440871.1,0.962374754,0.986532901,-0.023241947,0.492688202,9.977794201,0.291452053,0.002319425,0.361793071,0.107562936,0.361793071,LOC411058,LOC411058,,411058,"PREDICTED: Apis mellifera uncharacterized LOC411058 (LOC411058),"
8526,NM_001242557.1,0.962732255,0.986624581,0.031803809,0.680656621,5.763584135,0.556255567,0.050617414,0.644322738,0.523817277,0.644322738,SmydA-5,SmydA-5,,724300,"Apis mellifera SET and MYND domain containing, arthropod-specific,"
8527,XM_394167.7,0.962733612,0.986624581,-0.012433278,0.266103379,10.16045096,0.057394078,0.002038505,0.069646122,0.104178007,0.104178007,LOC410690,LOC410690,GB42234,410690,PREDICTED: Apis mellifera haloacid dehalogenase-like hydrolase
8528,XM_026443199.1,0.963034273,0.986624581,0.020701046,0.446660603,7.317628035,0.239535393,0.014361064,0.284897477,0.269282504,0.284897477,LOC412101,LOC412101,GB43369,412101,"PREDICTED: Apis mellifera uncharacterized LOC412101 (LOC412101),"
8529,XM_006560629.3,0.963114972,0.986624581,-0.0623181,1.347563931,2.728505507,0.501175636,0.528486248,0.096526967,2.195406573,2.195406573,LOC408343,LOC408343,GB43660,408343,PREDICTED: Apis mellifera potassium voltage-gated channel protein
8530,XM_006565371.3,0.962924958,0.986624581,0.052344796,1.126096338,3.330073602,0.1828299,0.252548584,-0.025038701,1.649590858,1.649590858,LOC411173,LOC411173,GB41439,411173,"PREDICTED: Apis mellifera torso-like protein (LOC411173),"
8531,XM_016913981.2,0.963141583,0.986624581,-0.020242992,0.438049851,7.973654029,0.23038814,0.01036417,0.277467337,0.204221593,0.277467337,LOC412885,LOC412885,GB53385,412885,PREDICTED: Apis mellifera protein N-terminal asparagine
8532,XM_026441693.1,0.963416162,0.986674539,0.081296488,1.772435037,1.254488969,3.189283523,0.336706066,3.647419919,4.375582874,4.375582874,LOC100577453,LOC100577453,,100577453,"PREDICTED: Apis mellifera RNA-binding protein 25 (LOC100577453),"
8533,XR_003305359.1,0.96330629,0.986674539,0.025455697,0.553324969,6.268716815,0.251713946,0.041445891,0.272953545,0.417806891,0.417806891,LOC102654076,LOC102654076,,102654076,PREDICTED: Apis mellifera uncharacterized LOC102654076
8534,XR_003304990.1,0.963729023,0.986879298,-0.089392046,1.965757876,1.490527803,4.639442114,0.288303283,5.508002758,3.923333256,5.508002758,LOC113218890,LOC113218890,,113218890,PREDICTED: Apis mellifera uncharacterized LOC113218890
8535,XM_001122019.5,0.964027936,0.987069728,-0.023478261,0.520587128,11.0265543,0.325378519,0.001160694,0.405355744,0.094731637,0.405355744,LOC726264,LOC726264,GB44764,726264,PREDICTED: Apis mellifera mitochondrial carrier homolog 2
8536,XM_624784.6,0.964639476,0.987464494,-0.016451849,0.371102475,11.47685273,0.165341656,0.00084188,0.205733691,0.092535155,0.205733691,LOC552410,LOC552410,GB50230,552410,PREDICTED: Apis mellifera V-type proton ATPase subunit e 2
