target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,gene_name,gene_gi,gene_beebase,gene_id,product
XM_003249804.4,0.957285271,0.9849395,-0.003769575,0.070379671,10.83888252,0.006079205,0.001233047,0.005449815,0.013626847,0.013626847,LOC100576544,LOC100576544,GB47576,100576544,"PREDICTED: Apis mellifera arginine-hydroxylase NDUFAF5,"
XM_396630.6,0.957434562,0.9849395,0.004614148,0.086450662,10.0843474,0.008249005,0.001754407,0.007313112,0.020666744,0.020666744,LOC413179,LOC413179,GB47649,413179,PREDICTED: Apis mellifera mediator of RNA polymerase II
XM_392655.7,0.956768364,0.9849395,0.004346097,0.080172453,15.01383645,0.013268356,6.31E-05,0.014526433,0.019219775,0.019219775,LOC409130,LOC409130,GB46920,409130,"PREDICTED: Apis mellifera iron-sulfur cluster assembly enzyme ISCU,"
XM_393523.7,0.957667298,0.9849395,0.00621263,0.117040362,9.010416198,0.028816917,0.003914876,0.027772153,0.037180462,0.037180462,LOC410038,LOC410038,GB44002,410038,"PREDICTED: Apis mellifera collagen alpha-1(I) chain (LOC410038),"
XM_006567896.3,0.957291403,0.9849395,0.003920092,0.073200411,10.6747979,0.009631805,0.001292814,0.009297562,0.014782086,0.014782086,LOC725796,LOC725796,GB44695,725796,PREDICTED: Apis mellifera lysophospholipase-like protein 1
XR_003305005.1,0.956929529,0.9849395,-0.026876562,0.497648926,2.801066039,0.35064102,0.479290879,-0.093802462,0.263672482,0.263672482,LOC107964728,LOC107964728,,107964728,PREDICTED: Apis mellifera uncharacterized LOC107964728
XM_393480.7,0.956997095,0.9849395,0.003281155,0.060849714,11.76535514,0.003148382,0.000630627,0.002829363,0.010477436,0.010477436,LOC409992,LOC409992,GB43857,409992,"PREDICTED: Apis mellifera importin-13 (LOC409992), mRNA."
XM_026444468.1,0.957994757,0.985064922,0.011172801,0.212127932,8.223471365,0.12275657,0.007471987,0.127522791,0.052251129,0.127522791,LOC724679,LOC724679,GB47727,724679,"PREDICTED: Apis mellifera uncharacterized LOC724679 (LOC724679),"
XM_003249372.4,0.958021214,0.985064922,0.009007509,0.171125358,9.293232212,0.079887277,0.003440289,0.084411375,0.032371228,0.084411375,LOC100578246,LOC100578246,GB55241,100578246,"PREDICTED: Apis mellifera myosin-7B (LOC100578246), transcript"
NM_001077810.1,0.958163125,0.985115374,0.007099256,0.135330124,10.32014405,0.049961679,0.001748553,0.053194174,0.017778249,0.053194174,CSP2,CSP2,,408658,"Apis mellifera chemosensory protein 2 (CSP2), mRNA."
XM_624909.5,0.958243093,0.985115374,0.003278756,0.062621357,11.42582152,0.00239904,0.000676961,0.001958758,0.011087342,0.011087342,LOC552533,LOC552533,GB54328,552533,PREDICTED: Apis mellifera GDP-Man:Man(3)GlcNAc(2)-PP-Dol
XM_393529.6,0.958597167,0.985265471,0.006783621,0.130670184,13.47696535,0.046579906,0.000206607,0.051017484,0.012470225,0.051017484,LOC410043,LOC410043,GB40941,410043,"PREDICTED: Apis mellifera ornithine decarboxylase (LOC410043),"
XM_026444300.1,0.958512949,0.985265471,0.003382705,0.065027301,11.17626218,0.006421522,0.000835149,0.006225092,0.0118505,0.0118505,LOC726580,LOC726580,GB51966,726580,PREDICTED: Apis mellifera nucleolar pre-ribosomal-associated
XM_396624.7,0.958648353,0.985265471,0.003758415,0.072486548,10.72510931,0.002991894,0.001348951,0.001937894,0.014413947,0.014413947,LOC413173,LOC413173,GB46059,413173,"PREDICTED: Apis mellifera THO complex subunit 3 (LOC413173), mRNA."
XM_016916538.2,0.958773368,0.985305135,0.003845834,0.074397677,10.60428937,0.008366092,0.001292427,0.007905836,0.015312616,0.015312616,LOC100577656,LOC100577656,GB50040,100577656,PREDICTED: Apis mellifera uncharacterized LOC100577656
XM_003251509.4,0.958958417,0.985317674,0.012583359,0.244523662,10.22392489,0.163111787,0.001777459,0.177598005,0.018870257,0.177598005,LOC100578413,LOC100578413,GB43182,100578413,PREDICTED: Apis mellifera uncharacterized LOC100578413
XM_006567180.3,0.958878397,0.985317674,0.003682555,0.071421159,13.07441361,0.013915467,0.000265645,0.015037301,0.011502307,0.015037301,LOC409788,LOC409788,GB44148,409788,PREDICTED: Apis mellifera SAFB-like transcription modulator
XM_026441216.1,0.959252176,0.98553069,-0.00785267,0.153696534,7.707819561,0.01454003,0.009496731,0.006478802,0.061371143,0.061371143,LOC113218831,LOC113218831,,113218831,"PREDICTED: Apis mellifera FAST kinase domain-containing protein 3,"
XM_394758.7,0.959426367,0.985620833,-0.01462116,0.287402593,8.515929881,0.225331713,0.006180072,0.241620679,0.046565006,0.241620679,LOC411285,LOC411285,GB54818,411285,"PREDICTED: Apis mellifera muscle LIM protein Mlp84B (LOC411285),"
XM_016915150.2,0.959593222,0.985703426,0.012714219,0.250951485,9.775717656,0.17179858,0.002846386,0.186083557,0.02521091,0.186083557,LOC550984,LOC550984,GB44885,550984,"PREDICTED: Apis mellifera uncharacterized LOC550984 (LOC550984),"
NM_001242968.1,0.961489006,0.986327291,0.009285291,0.192301249,6.451688307,0.060526549,0.028260649,0.038292691,0.082678662,0.082678662,Or26,Or26,,100642168,"Apis mellifera odorant receptor 26 (Or26), mRNA."
XM_394252.5,0.961227312,0.986327291,0.009336866,0.192063242,9.092737913,0.1006282,0.004337374,0.106327493,0.035725841,0.106327493,LOC410776,LOC410776,GB53962,410776,"PREDICTED: Apis mellifera protein 60A (LOC410776), mRNA."
XM_394846.6,0.960818892,0.986327291,0.003247916,0.066114013,11.10216017,0.002198525,0.000959539,0.001455674,0.012153649,0.012153649,LOC411372,LOC411372,GB40748,411372,"PREDICTED: Apis mellifera glutathione synthetase (LOC411372), mRNA."
XM_623813.6,0.960822879,0.986327291,0.00309421,0.062991619,11.39673294,0.007056741,0.000742861,0.007016682,0.011160972,0.011160972,LOC551421,LOC551421,GB47328,551421,PREDICTED: Apis mellifera tRNA selenocysteine 1-associated protein
XR_003305898.1,0.960392145,0.986327291,0.012097896,0.243607199,5.247426506,0.155647487,0.061496543,0.109671785,0.116536859,0.116536859,LOC102654409,LOC102654409,,102654409,PREDICTED: Apis mellifera uncharacterized LOC102654409
XM_026444891.1,0.961155671,0.986327291,-0.010505642,0.21570656,5.776896471,0.107879914,0.040363258,0.078271536,0.099224701,0.099224701,LOC113219217,LOC113219217,,113219217,PREDICTED: Apis mellifera transcription factor 15-like
XR_003306228.1,0.961498247,0.986327291,0.025632449,0.530983491,2.352042999,0.440265967,0.537034007,-0.05293855,0.308796395,0.308796395,LOC107965713,LOC107965713,,107965713,PREDICTED: Apis mellifera uncharacterized LOC107965713
XM_026445844.1,0.961023416,0.986327291,0.006800029,0.139147125,8.292686023,0.014461719,0.007163137,0.008730882,0.050922631,0.050922631,LOC113219314,LOC113219314,,113219314,PREDICTED: Apis mellifera protein dopey homolog PFC0245c
XM_026440145.1,0.961397539,0.986327291,0.003588016,0.074132717,10.61136647,0.009477554,0.001228213,0.009193235,0.015258767,0.015258767,LOC724923,LOC724923,GB52991,724923,PREDICTED: Apis mellifera SAC3 domain-containing protein 1
XM_016912888.2,0.960980592,0.986327291,0.005468545,0.111778412,10.04759138,0.034083829,0.001885955,0.035597286,0.021175326,0.035597286,LOC100578239,LOC100578239,GB46047,100578239,PREDICTED: Apis mellifera cilia- and flagella-associated protein 70
XM_001121781.5,0.9611389,0.986327291,-0.004798376,0.098479863,12.81763151,0.026456143,0.00027604,0.02881881,0.01100824,0.02881881,LOC726000,LOC726000,GB41770,726000,"PREDICTED: Apis mellifera 28S ribosomal protein S22, mitochondrial"
XM_026442234.1,0.961368363,0.986327291,-0.004517074,0.093257625,12.31723598,0.023724613,0.000454106,0.025636848,0.010355258,0.025636848,LOC414015,LOC414015,GB47882,414015,"PREDICTED: Apis mellifera abl interactor 2 (LOC414015), transcript"
XM_394718.6,0.961125685,0.986327291,-0.005731539,0.117591695,10.97322208,0.037721159,0.001110157,0.040373263,0.012804748,0.040373263,LOC411245,LOC411245,GB54530,411245,PREDICTED: Apis mellifera dedicator of cytokinesis protein 7
XM_003249905.4,0.961167702,0.986327291,-0.021976045,0.451361948,2.84348174,0.306745981,0.35139479,-0.014119094,0.259788034,0.259788034,LOC100576192,LOC100576192,GB42903,100576192,PREDICTED: Apis mellifera uncharacterized LOC100576192
XM_624937.5,0.961009608,0.986327291,0.011544778,0.23615387,5.272786801,0.134910648,0.051682857,0.096678872,0.115623094,0.115623094,LOC552561,LOC552561,GB53329,552561,PREDICTED: Apis mellifera inactive ubiquitin carboxyl-terminal
XM_625166.6,0.961628016,0.986371661,-0.003346415,0.069556549,10.86670567,0.007447423,0.00106832,0.007120485,0.01344602,0.01344602,LOC552791,LOC552791,GB45058,552791,"PREDICTED: Apis mellifera MIP18 family protein galla-2 (LOC552791),"
XM_026439392.1,0.961800447,0.986459778,-0.010133301,0.211576139,5.878327801,0.057198785,0.037992404,0.024895454,0.096300983,0.096300983,LOC551917,LOC551917,GB41235,551917,PREDICTED: Apis mellifera succinate dehydrogenase [ubiquinone]
XM_003249731.4,0.961933285,0.986507276,-0.004230527,0.088638876,10.0173558,0.002435628,0.001967562,0.000706259,0.021602989,0.021602989,LOC100577885,LOC100577885,GB55817,100577885,PREDICTED: Apis mellifera uncharacterized LOC100577885
XM_006568586.3,0.962268922,0.98673154,0.003299929,0.069756302,11.93328274,0.01327372,0.00055503,0.014042795,0.010324737,0.014042795,LOC409757,LOC409757,GB45827,409757,PREDICTED: Apis mellifera ecto-NOX disulfide-thiol exchanger 2
XM_016912403.2,0.962325059,0.98673154,-0.005850494,0.123856421,11.94691889,0.041846825,0.000508893,0.045512346,0.010316982,0.045512346,LOC413063,LOC413063,GB41347,413063,"PREDICTED: Apis mellifera protein ECT2 (LOC413063), transcript"
XM_003251456.4,0.962576468,0.986823878,0.00753357,0.16055979,10.8531091,0.070323059,0.001109612,0.076228726,0.013533751,0.076228726,LOC551679,LOC551679,GB46443,551679,"PREDICTED: Apis mellifera transmembrane protein 47 (LOC551679),"
XM_026443099.1,0.962706704,0.986823878,0.003674945,0.078596273,10.39759474,0.004066982,0.001533841,0.002935788,0.016998281,0.016998281,LOC727048,LOC727048,GB47332,727048,PREDICTED: Apis mellifera methyltransferase-like protein 22
XR_001704813.2,0.962761336,0.986823878,0.010636351,0.227814235,5.90638105,0.141574469,0.036439215,0.119258761,0.095512883,0.119258761,LOC107965194,LOC107965194,,107965194,PREDICTED: Apis mellifera uncharacterized LOC107965194
XM_026441700.1,0.962611087,0.986823878,-0.017666792,0.376873733,10.76208501,0.38745006,0.001301204,0.424800227,0.014150528,0.424800227,LOC725936,LOC725936,,725936,"PREDICTED: Apis mellifera titin homolog (LOC725936), mRNA."
XM_624196.6,0.962983029,0.98696238,-0.004876447,0.105071964,9.424181239,0.010029102,0.002780001,0.008244877,0.030340352,0.030340352,LOC551811,LOC551811,GB45420,551811,PREDICTED: Apis mellifera graves disease carrier protein homolog
XM_006564829.3,0.963281192,0.987051307,0.004167795,0.090532494,15.69033638,0.004239796,4.09E-05,0.004617712,0.024547545,0.024547545,LOC551766,LOC551766,GB52736,551766,"PREDICTED: Apis mellifera ATP synthase subunit beta, mitochondrial"
XM_003250175.4,0.963329523,0.987051307,-0.005630702,0.122470952,8.824092792,0.01194476,0.004386427,0.008743297,0.040610975,0.040610975,LOC100578277,LOC100578277,GB45977,100578277,PREDICTED: Apis mellifera U11/U12 small nuclear ribonucleoprotein
XM_006567126.3,0.963283062,0.987051307,-0.00396319,0.086092464,11.63055008,0.02021859,0.00062261,0.021613127,0.010668331,0.021613127,LOC726817,LOC726817,GB44098,726817,PREDICTED: Apis mellifera pancreatic triacylglycerol lipase
XM_006559708.3,0.96341826,0.987053521,0.002974923,0.064863327,12.07669979,0.011476735,0.00050142,0.012120334,0.010277758,0.012120334,LOC724128,LOC724128,GB46893,724128,PREDICTED: Apis mellifera actin-related protein 2/3 complex subunit
XM_026444630.1,0.96366601,0.987129935,-0.00678662,0.148980806,11.35700126,0.060545144,0.000732224,0.065853618,0.0112677,0.065853618,LOC727118,LOC727118,GB47901,727118,"PREDICTED: Apis mellifera cytochrome P450 302a1, mitochondrial"
XR_003304264.1,0.963665704,0.987129935,-0.024679524,0.541763691,2.363328657,0.536017364,0.572956228,0.016480149,0.307567462,0.307567462,LOC102655809,LOC102655809,,102655809,PREDICTED: Apis mellifera uncharacterized LOC102655809
XM_003249629.4,0.964106058,0.987354299,0.011554378,0.256754998,5.073975218,0.085103567,0.07473426,0.018839612,0.123035127,0.123035127,LOC100577543,LOC100577543,GB40142,100577543,PREDICTED: Apis mellifera fez family zinc finger protein 1
XR_407841.3,0.964149731,0.987354299,-0.00579982,0.129037496,8.628644027,0.003637552,0.0055897,-0.001598484,0.044362327,0.044362327,LOC102655746,LOC102655746,,102655746,PREDICTED: Apis mellifera uncharacterized LOC102655746
XM_625028.6,0.96417606,0.987354299,0.002690828,0.059911006,12.33134243,0.004302958,0.000402689,0.004328392,0.010365296,0.010365296,LOC552653,LOC552653,GB44124,552653,PREDICTED: Apis mellifera equilibrative nucleoside transporter 3
XM_003250994.4,0.96423145,0.987354299,-0.002703403,0.060284274,12.48418989,0.00265481,0.000393316,0.002524782,0.010509265,0.010509265,LOC552798,LOC552798,GB53439,552798,PREDICTED: Apis mellifera putative sodium-coupled neutral amino
NM_001142637.1,0.964347718,0.987384672,0.012075693,0.270159457,5.626846198,0.199092857,0.045239281,0.173719116,0.10377058,0.173719116,Grp,Grp,,552281,"Apis mellifera glycine-rich cuticle protein (Grp), mRNA."
XM_623130.6,0.964777097,0.987735604,-0.002712221,0.06141844,11.6048898,0.005811428,0.000604764,0.005785601,0.010711911,0.010711911,LOC550739,LOC550739,GB55660,550739,PREDICTED: Apis mellifera serine/threonine-protein kinase PLK4
NM_001277300.1,0.964983765,0.987769789,0.003894324,0.088708085,10.01770753,0.016125668,0.002009404,0.015724281,0.021597969,0.021597969,LOC552738,LOC552738,GB45184,552738,"Apis mellifera 2-hydroxyacyl-CoA lyase 1-like (LOC552738), mRNA."
XM_006566266.2,0.964923457,0.987769789,-0.002640094,0.060034747,12.45897846,0.002784611,0.000331273,0.002729708,0.010481239,0.010481239,LOC552833,LOC552833,GB45098,552833,PREDICTED: Apis mellifera pre-mRNA-splicing regulator
XM_003251658.4,0.965421011,0.987862587,0.005415917,0.124929153,8.765512818,0.038518024,0.005099603,0.037261423,0.041722276,0.041722276,LOC726148,LOC726148,GB45525,726148,"PREDICTED: Apis mellifera hemicentin-1 (LOC726148), transcript"
XM_006567960.3,0.965216594,0.987862587,0.004878732,0.111876083,13.11865023,0.034141741,0.000254119,0.037294655,0.011596659,0.037294655,LOC412256,LOC412256,GB49172,412256,PREDICTED: Apis mellifera nucleosome-remodeling factor subunit
XM_006570972.3,0.965327331,0.987862587,-0.002646223,0.060875498,11.7453211,0.004454738,0.000615555,0.004282556,0.010501923,0.010501923,LOC100579053,LOC100579053,GB55710,100579053,"PREDICTED: Apis mellifera FK506-binding protein 15 (LOC100579053),"
XM_394923.7,0.965407363,0.987862587,0.005324888,0.12278088,8.820331062,0.00734872,0.004543503,0.003531582,0.04068193,0.04068193,LOC411448,LOC411448,GB43900,411448,PREDICTED: Apis mellifera alpha-ketoglutarate-dependent dioxygenase
XM_393986.7,0.965703926,0.987886088,0.002628216,0.061125571,11.70340148,0.002239082,0.000651552,0.001809365,0.010557454,0.010557454,LOC410507,LOC410507,GB54172,410507,PREDICTED: Apis mellifera sodium-independent sulfate anion
XM_016912939.2,0.965594323,0.987886088,0.015382028,0.356606203,3.952345238,0.346886304,0.180938554,0.200565398,0.177449839,0.200565398,LOC724565,LOC724565,GB41097,724565,"PREDICTED: Apis mellifera trypsin-7 (LOC724565), mRNA."
XM_003249481.4,0.965629007,0.987886088,-0.014977405,0.347576311,3.744629715,0.187870113,0.17206789,0.034521937,0.190359986,0.190359986,LOC100577229,LOC100577229,,100577229,"PREDICTED: Apis mellifera cuticular protein 8 (LOC100577229),"
XR_001703972.2,0.965842072,0.987938764,-0.014684085,0.34289622,3.873852183,0.140276162,0.170524864,-0.016285773,0.182208589,0.182208589,LOC107964859,LOC107964859,,107964859,PREDICTED: Apis mellifera uncharacterized LOC107964859
XM_006568042.3,0.965940016,0.987950311,0.008651238,0.202601159,10.48817,0.111967402,0.001480606,0.121661082,0.016207511,0.121661082,LOC409714,LOC409714,GB40282,409714,PREDICTED: Apis mellifera serine-rich adhesin for platelets
XM_016912040.2,0.966070884,0.987995528,-0.015065764,0.354183019,3.682903593,0.107525279,0.18193927,-0.063729555,0.194397563,0.194397563,LOC100576361,LOC100576361,GB50466,100576361,PREDICTED: Apis mellifera uncharacterized protein C1orf194
XR_411293.3,0.96627678,0.988117461,-0.005020047,0.118737922,9.335032219,0.038457857,0.00333528,0.038960803,0.031708527,0.038960803,LOC102655088,LOC102655088,,102655088,PREDICTED: Apis mellifera uncharacterized LOC102655088
XR_003306219.1,0.96662569,0.988385605,-0.011362551,0.271566941,4.741602815,0.128433291,0.084463474,0.056774414,0.136782336,0.136782336,LOC113219296,LOC113219296,,113219296,PREDICTED: Apis mellifera uncharacterized LOC113219296
XM_016912312.2,0.966768976,0.988443466,0.007622132,0.182956226,6.637228222,0.07117824,0.021288448,0.056990187,0.079130494,0.079130494,LOC100577410,LOC100577410,GB46747,100577410,PREDICTED: Apis mellifera uncharacterized LOC100577410
XM_394738.5,0.967015019,0.98860637,0.002631783,0.06364292,11.34503185,0.002035448,0.000849982,0.001386933,0.011301282,0.011301282,LOC411265,LOC411265,GB43820,411265,PREDICTED: Apis mellifera CXXC-type zinc finger protein 1
XM_026440993.1,0.967451155,0.988963563,-0.005737281,0.14060154,8.264047764,0.053923867,0.00666232,0.052644059,0.051474415,0.052644059,LOC724385,LOC724385,GB52321,724385,"PREDICTED: Apis mellifera uncharacterized LOC724385 (LOC724385),"
XR_003304851.1,0.967723339,0.98914028,0.009657841,0.238678328,10.89473562,0.155390923,0.001161805,0.169740228,0.013269149,0.169740228,LOC113218842,LOC113218842,,113218842,PREDICTED: Apis mellifera uncharacterized LOC113218842
XM_393754.6,0.967883784,0.98914028,-0.002777177,0.068976617,10.89986555,0.010803857,0.001035942,0.010845987,0.013237379,0.013237379,LOC410273,LOC410273,GB43220,410273,PREDICTED: Apis mellifera transcription termination factor 2
XM_395473.7,0.967953826,0.98914028,-0.005201171,0.129463761,11.09305087,0.045718829,0.000996935,0.049285661,0.012194662,0.049285661,LOC412007,LOC412007,GB49017,412007,PREDICTED: Apis mellifera facilitated trehalose transporter Tret1
XR_003306053.1,0.968057824,0.98914028,0.0250908,0.626576368,3.549980196,0.314170023,0.974373147,-0.628974986,0.203420688,0.203420688,LOC113219229,LOC113219229,,113219229,PREDICTED: Apis mellifera uncharacterized LOC113219229
XM_006565432.3,0.967987874,0.98914028,-0.005796147,0.144427002,8.134931638,0.023467811,0.008657558,0.017146956,0.053919919,0.053919919,LOC550811,LOC550811,GB41002,550811,"PREDICTED: Apis mellifera protein timeless homolog (LOC550811),"
XR_003304577.1,0.96823901,0.989236755,-0.00697976,0.17529591,6.882883947,0.03171024,0.017374756,0.017491892,0.074811212,0.074811212,LOC113218739,LOC113218739,,113218739,PREDICTED: Apis mellifera uncharacterized LOC113218739
